label,x,y,plot_type,plot_num
h_h7_01,103197.909678931,6993.5179898315355,path,0
h_h7_01,117297.29496212714,9537.815807902036,path,0
h_h7_01,133323.0047802146,11202.572241257321,path,0
h_h7_01,151538.22267908475,11889.135143150574,path,0
h_h7_01,172242.0895823059,13716.043182348056,path,0
h_h7_01,195774.61645769785,13646.055388820429,path,0
h_h7_01,222522.26817559483,13646.055388820429,path,0
h_h7_01,252924.31026016382,12748.334483726807,path,0
h_h7_01,287480.0227638329,20972.27221004651,path,0
h_h7_01,326756.8997352742,16259.407842046376,path,0
h_h7_01,371399.968937391,16259.407842046376,path,0
h_h7_01,422142.38486913976,35851.42751875915,path,0
h_h7_01,479817.4690559713,20785.293842642106,path,0
h_h7_01,545372.3953415505,20785.293842642106,path,0
h_h7_01,619883.7449286048,26276.47358858857,path,0
h_h7_01,704575.1866228293,26276.47358858857,path,0
h_h7_01,800837.5726351233,27983.743773755625,path,0
h_h7_01,910251.7799671487,27983.743773755625,path,0
h_h7_01,1034614.6724947297,25525.989943630586,path,0
h_h7_01,1175968.6101135788,25525.989943630586,path,0
h_h7_01,1336634.9895637154,20738.89273682681,path,0
h_h7_01,1519252.3677595768,20738.89273682681,path,0
h_h7_01,1726819.793709328,20738.89273682681,path,0
h_h7_01,1962746.0606454094,73765.41761191588,path,0
h_h7_01,2230905.6872135527,73765.41761191588,path,0
h_h7_01,2535702.54707591,73765.41761191588,path,0
h_h7_01,2882142.191890778,73765.41761191588,path,0
h_h7_01,3275914.055398978,73765.41761191588,path,0
h_h7_01,3723484.888620395,73765.41761191588,path,0
h_h7_01,4232204.96060783,73765.41761191588,path,0
h_h7_01,4810428.76884884,666666.6666666667,path,0
h_h7_02,0.0,3395.573372368098,path,1
h_h7_02,15.000000000000005,3395.573372368098,path,1
h_h7_02,17.04299440301167,3395.573372368098,path,1
h_h7_02,19.36424388140578,3395.573372368098,path,1
h_h7_02,22.00164667262344,3395.573372368098,path,1
h_h7_02,24.998262739904074,3395.573372368098,path,1
h_h7_02,28.403016797413343,11290.000922141098,path,1
